hostname,ip_address,status,response_time,last_tested_at,description,pendencies,failure_reason
smsc2-smpp-01,172.25.208.20,connected,362,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl5-eventos-prd13,172.20.5.23,failed,0,2025-09-10 17:38:52,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
smsc2-smpp-02,172.25.208.21,connected,343,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-camp-hom-mob-2,172.25.208.233,connected,184,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-data-server-2,172.25.208.234,connected,184,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-camp-hom-mob-1,172.25.208.232,connected,192,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc2-smpp-03,172.25.208.22,connected,353,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-core-worker-3,172.25.208.35,connected,90,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-core-worker-4,172.25.208.36,connected,92,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-core-worker-5,172.25.208.37,connected,87,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-core-worker-6,172.25.208.38,connected,86,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-core-worker-7,172.25.208.39,connected,88,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-core-worker-8,172.25.208.40,connected,90,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-map-prd-1,172.25.208.24,connected,198,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-hazelcast-1.planeta.net,172.25.208.64,connected,90,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-data-server-1,172.25.208.28,connected,179,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc2-proxy-01,172.25.208.31,connected,176,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc2-proxy-02,172.25.208.32,connected,173,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-hazelcast-2.planeta.net,172.25.208.65,connected,89,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-hazelcast-4.planeta.net,172.25.208.67,connected,90,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-hazelcast-5.planeta.net,172.25.208.68,connected,91,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-broker,172.25.208.62,connected,166,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc-hazelcast-3.planeta.net,172.25.208.66,connected,126,2025-09-10 17:38:52,Conectividade OK via bastion,,
app-policy-prd02-238,172.25.75.108,connected,156,2025-09-10 17:38:52,Conectividade OK via bastion,,
db-policy-prd02-238,172.25.75.109,connected,155,2025-09-10 17:38:52,Conectividade OK via bastion,,
app-policy-prd03-238,172.25.75.110,connected,154,2025-09-10 17:38:52,Conectividade OK via bastion,,
db-policy-prd03-238,172.25.75.111,connected,155,2025-09-10 17:38:52,Conectividade OK via bastion,,
radius-dblogs-prd01,172.25.75.25,connected,128,2025-09-10 17:38:52,Conectividade OK via bastion,,
ciscoar-prd02,172.25.75.16,connected,183,2025-09-10 17:38:52,Conectividade OK via bastion,,
ciscoar-prd01,172.25.75.15,connected,199,2025-09-10 17:38:52,Conectividade OK via bastion,,
db-policy-prd02-236,172.25.75.95,connected,132,2025-09-10 17:38:52,Conectividade OK via bastion,,
db-policy-prd01-236,172.25.75.94,connected,149,2025-09-10 17:38:52,Conectividade OK via bastion,,
ciscoar-tra,172.25.75.20,connected,258,2025-09-10 17:38:52,Conectividade OK via bastion,,
db-policy-prd03-236,172.25.75.96,connected,145,2025-09-10 17:38:52,Conectividade OK via bastion,,
smsc2-smpp-06,172.25.208.96,connected,312,2025-09-10 17:38:52,Conectividade OK via bastion,,
Pl-ivr-app-1,172.25.76.104,connected,206,2025-09-10 17:38:52,Conectividade OK via bastion,,
Pl-ivr-app-2,172.25.76.105,connected,223,2025-09-10 17:38:52,Conectividade OK via bastion,,
Pl-ivr-app-4,172.25.76.107,connected,217,2025-09-10 17:38:52,Conectividade OK via bastion,,
Pl-ivr-app-3,172.25.76.106,connected,221,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-ivr-app-1,172.25.76.139,connected,192,2025-09-10 17:38:52,Conectividade OK via bastion,,
Pl-ivr-broker-1,172.25.76.108,connected,212,2025-09-10 17:38:52,Conectividade OK via bastion,,
app-policy-prd03,172.25.75.90,connected,344,2025-09-10 17:38:52,Conectividade OK via bastion,,
app-policy-prd01,172.25.75.86,connected,359,2025-09-10 17:38:52,Conectividade OK via bastion,,
Pl-ivr-broker-2,172.25.76.109,connected,230,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-ivr-app-2,172.25.76.140,connected,233,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-ivr-app-4,172.25.76.142,connected,182,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-ivr-app-3,172.25.76.141,connected,221,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-ivr-broker-1,172.25.76.143,connected,217,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-ivr-broker-2,172.25.76.144,connected,222,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl4-lce-app-1,172.25.76.147,connected,215,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl4-lce-app-2,172.25.76.148,connected,219,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl4-lce-app-3,172.25.76.149,connected,234,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-app-2,172.25.76.155,connected,195,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-app-1,172.25.76.154,connected,231,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl4-lce-app-4,172.25.76.156,connected,223,2025-09-10 17:38:52,Conectividade OK via bastion,,
pl-sdp-v4-app-4,172.25.76.167,connected,212,2025-09-10 17:38:52,Conectividade OK via bastion,,
Pl-ivr-adm-1,172.25.76.168,connected,216,2025-09-10 17:38:52,Conectividade OK via bastion,,
Pl-grav-adm-1,172.25.76.173,connected,139,2025-09-10 17:38:52,Conectividade OK via bastion,,
zbxprxticcl,172.20.9.143,failed,0,2025-09-10 17:38:52,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
Pl-grav-adm-2,172.25.76.174,connected,126,2025-09-10 17:38:52,Conectividade OK via bastion,,
PL4-NV-APP-3,172.25.76.171,connected,222,2025-09-10 17:38:52,Conectividade OK via bastion,,
PL4-NV-APP-4,172.25.76.172,connected,212,2025-09-10 17:38:52,Conectividade OK via bastion,,
messageria3,172.25.76.175,connected,165,2025-09-10 17:38:52,Conectividade OK via bastion,,
PL4-NV-APP-2,172.25.76.181,connected,210,2025-09-10 17:38:53,Conectividade OK via bastion,,
PL4-NV-APP-1,172.25.76.180,connected,217,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-prd-search-engine-8,172.25.76.184,connected,212,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-nv-mob-1.planeta.net,172.25.76.176,connected,320,2025-09-10 17:38:53,Conectividade OK via bastion,,
PL4-NV-MOB-2_,172.25.76.177,connected,320,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-nv-mob-3.planeta.net,172.25.76.178,connected,334,2025-09-10 17:38:53,Conectividade OK via bastion,,
PL4-NV-MOB-4,172.25.76.179,connected,338,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-gmlc-mob-2.planeta.net,172.25.76.146,connected,796,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-prd-search-engine-7,172.25.76.193,connected,216,2025-09-10 17:38:53,Conectividade OK via bastion,,
messageria4,172.25.76.198,connected,162,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-prd-search-engine-6,172.25.76.192,connected,227,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-prd-search-engine-5,172.25.76.191,connected,235,2025-09-10 17:38:53,Conectividade OK via bastion,,
PL4-HOM-NV-MOB-2,172.25.76.200,connected,188,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-gmlc-mob-1.planeta.net,172.25.76.145,connected,920,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-nv-mob-7.planeta.net,172.25.76.195,connected,321,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-nv-mob-8.planeta.net,172.25.76.196,connected,329,2025-09-10 17:38:53,Conectividade OK via bastion,,
PL4-HOM-NV-APP-2,172.25.76.201,connected,190,2025-09-10 17:38:53,Conectividade OK via bastion,,
Pl-grav-monitor-avaya-2,172.25.76.210,connected,182,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-balancer-2,172.25.76.21,connected,195,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-GRAV-SERV-1,172.25.76.213,connected,219,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-GRAV-SERV-2,172.25.76.214,connected,232,2025-09-10 17:38:53,Conectividade OK via bastion,,
PL4-BALANCER-GRAV-1,172.25.76.219,connected,132,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-messag-prd-3,172.25.76.217,connected,166,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-GRAV-SERV-3,172.25.76.215,connected,232,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-sdp-v4-soa-3,172.25.76.216,connected,222,2025-09-10 17:38:53,Conectividade OK via bastion,,
PL4-BALANCER-GRAV-2,172.25.76.238,connected,128,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-lce-broker-1,172.25.76.234,connected,187,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl4-lce-broker-3,172.25.76.236,connected,216,2025-09-10 17:38:53,Conectividade OK via bastion,,
messageria1.planeta.net,172.25.76.50,connected,166,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-sdp-v4-adm-1,172.25.76.250,connected,198,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-sdp-v4-app-7,172.25.76.240,connected,222,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-sdp-v4-adm-2,172.25.76.251,connected,205,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-sdp-v4-soa-1,172.25.76.52,connected,223,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-sdp-v4-soa-2,172.25.76.53,connected,217,2025-09-10 17:38:53,Conectividade OK via bastion,,
pl-prd-event-processing-1,172.25.76.64,connected,208,2025-09-10 17:38:54,Conectividade OK via bastion,,
smsc2-smpp-hml03,172.25.76.206,failed,0,2025-09-10 17:38:54,Falha na autenticação,Ajustar credenciais/chave SSH,auth_failed
pl-prd-event-processing-2,172.25.76.65,connected,220,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl-prd-event-processing-3,172.25.76.66,connected,229,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl-prd-event-processing-4,172.25.76.67,connected,230,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl-sdp-v4-app-5,172.25.76.82,connected,229,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl-sdp-v4-app-8,172.25.76.84,connected,219,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl-sdp-v4-app-6,172.25.76.83,connected,238,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl4-iotbr-app-prd01,172.25.76.92,connected,202,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl4-iotbr-ms-prd01,172.25.76.86,connected,231,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl4-iotbr-app-prd02,172.25.76.93,connected,227,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl4-iotbr-app-prd03,172.25.76.94,connected,229,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl4-iotapi-app-prd04,172.25.76.95,connected,221,2025-09-10 17:38:54,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd07,172.31.230.109,connected,178,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl4-iotbr-ms-prd04,172.25.76.99,connected,208,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl4-iotbr-ms-prd02,172.25.76.97,connected,246,2025-09-10 17:38:54,Conectividade OK via bastion,,
pl4-iotbr-ms-prd03,172.25.76.98,connected,247,2025-09-10 17:38:54,Conectividade OK via bastion,,
npp-db-telecom-ula-236-prd08,172.31.230.110,connected,174,2025-09-10 17:38:54,Conectividade OK via bastion,,
npp-db-telecom-ula-238-prd02,172.31.230.134,connected,156,2025-09-10 17:38:54,Conectividade OK via bastion,,
npp-inap-ula-236-prd06,172.31.230.158,connected,176,2025-09-10 17:38:54,Conectividade OK via bastion,,
npp-map-ula-238-prd01,172.31.230.141,connected,200,2025-09-10 17:38:54,Conectividade OK via bastion,,
Npp-mobicents-map-ula-14,172.31.230.73,connected,199,2025-09-10 17:38:54,Conectividade OK via bastion,,
Npp-db-telecom-ula-10,172.31.230.77,connected,190,2025-09-10 17:38:54,Conectividade OK via bastion,,
Npp-db-telecom-ula-14,172.31.230.81,connected,171,2025-09-10 17:38:54,Conectividade OK via bastion,,
cbp-prd-6,172.31.235.101,connected,218,2025-09-10 17:38:54,Conectividade OK via bastion,,
cbp-prd-7,172.31.235.102,connected,222,2025-09-10 17:38:54,Conectividade OK via bastion,,
cbp-prd-8,172.31.235.103,connected,201,2025-09-10 17:38:54,Conectividade OK via bastion,,
cbp-prd-9,172.31.235.104,connected,242,2025-09-10 17:38:55,Conectividade OK via bastion,,
cbp-prd-10,172.31.235.105,connected,218,2025-09-10 17:38:55,Conectividade OK via bastion,,
messageria2.planeta.net,172.25.76.51,connected,1406,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-prd-4,172.31.235.114,connected,221,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-prd-5,172.31.235.115,connected,206,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-prd-6,172.31.235.116,connected,211,2025-09-10 17:38:55,Conectividade OK via bastion,,
ocs-db-des02,172.31.235.147,connected,230,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-prd-8,172.31.235.151,connected,201,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-prd-7,172.31.235.150,connected,245,2025-09-10 17:38:55,Conectividade OK via bastion,,
balancer-hom2-1.ocs,172.31.235.210,connected,180,2025-09-10 17:38:55,Conectividade OK via bastion,,
npp-inap-ula-236-prd04,172.31.230.64,connected,810,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-hom2-1,172.31.235.214,connected,210,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-hom2-2,172.31.235.215,connected,197,2025-09-10 17:38:55,Conectividade OK via bastion,,
broker-hom2-1,172.31.235.216,connected,189,2025-09-10 17:38:55,Conectividade OK via bastion,,
broker-hom2-2,172.31.235.217,connected,196,2025-09-10 17:38:55,Conectividade OK via bastion,,
fix-hom2-2,172.31.235.224,connected,206,2025-09-10 17:38:55,Conectividade OK via bastion,,
fix-hom2-1,172.31.235.223,connected,269,2025-09-10 17:38:55,Conectividade OK via bastion,,
dataserver-hom2-1,172.31.235.225,connected,238,2025-09-10 17:38:55,Conectividade OK via bastion,,
broker-hom2-3,172.31.235.226,connected,238,2025-09-10 17:38:55,Conectividade OK via bastion,,
Mobile-voice-hom2-1.scp,172.31.235.229,connected,254,2025-09-10 17:38:55,Conectividade OK via bastion,,
Mobile-voice-hom2-2.scp,172.31.235.230,connected,225,2025-09-10 17:38:55,Conectividade OK via bastion,,
scp-gw-http-hom2-1,172.31.235.237,connected,223,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-prd-9,172.31.235.240,connected,220,2025-09-10 17:38:55,Conectividade OK via bastion,,
bmp-prd-10,172.31.235.241,connected,217,2025-09-10 17:38:55,Conectividade OK via bastion,,
broker-hom2-4,172.31.235.243,connected,202,2025-09-10 17:38:55,Conectividade OK via bastion,,
broker-hom2-5,172.31.235.244,connected,220,2025-09-10 17:38:55,Conectividade OK via bastion,,
sendsms-hom2-1,172.31.235.245,connected,219,2025-09-10 17:38:55,Conectividade OK via bastion,,
cbp-prd-15,172.31.235.26,connected,204,2025-09-10 17:38:55,Conectividade OK via bastion,,
pl-prd-search-engine-1,172.25.76.187,failed,0,2025-09-10 17:38:55,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
cbp-prd-16,172.31.235.27,connected,212,2025-09-10 17:38:55,Conectividade OK via bastion,,
pl-prd-search-engine-2,172.25.76.188,failed,0,2025-09-10 17:38:55,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
pl-prd-search-engine-3,172.25.76.189,failed,0,2025-09-10 17:38:55,Rede inacessível,Corrigir rota/DNS/VPN/firewall,network_unreachable
crv-hom-guru01,10.51.126.194,failed,0,2025-09-10 17:38:55,Timeout na conexão,Verificar latência/ACL/VPN,timeout
dataserver-prd-1,172.31.235.36,connected,214,2025-09-10 17:38:55,Conectividade OK via bastion,,
dataserver-prd-2,172.31.235.37,connected,222,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-11,172.31.235.4,connected,206,2025-09-10 17:38:56,Conectividade OK via bastion,,
bmp-prd-3,172.31.235.46,connected,194,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-1,172.31.235.47,connected,192,2025-09-10 17:38:56,Conectividade OK via bastion,,
bmp-prd-1,172.31.235.44,connected,211,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-2,172.31.235.48,connected,219,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-3,172.31.235.49,connected,221,2025-09-10 17:38:56,Conectividade OK via bastion,,
broker-prd-1,172.31.235.50,connected,203,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-12,172.31.235.5,connected,213,2025-09-10 17:38:56,Conectividade OK via bastion,,
comando-prd,172.31.235.40,connected,352,2025-09-10 17:38:56,Conectividade OK via bastion,,
bmp-prd-2,172.31.235.45,connected,387,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-13,172.31.235.6,connected,205,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-4,172.31.235.64,connected,210,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-5,172.31.235.65,connected,214,2025-09-10 17:38:56,Conectividade OK via bastion,,
scp-gw-diameter-prd-2,172.31.235.71,connected,189,2025-09-10 17:38:56,Conectividade OK via bastion,,
smpp-gw-prd-1,172.31.235.82,connected,186,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-voice-prd-4,172.31.235.90,connected,196,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p1,172.31.238.100,connected,190,2025-09-10 17:38:56,Conectividade OK via bastion,,
cbp-prd-14,172.31.235.7,connected,289,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p2,172.31.238.101,connected,191,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p4,172.31.238.103,connected,177,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p5,172.31.238.104,connected,188,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p6,172.31.238.105,connected,185,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p7,172.31.238.106,connected,181,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p8,172.31.238.107,connected,184,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p9,172.31.238.108,connected,185,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p10,172.31.238.109,connected,184,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p12,172.31.238.111,connected,190,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p11,172.31.238.110,connected,201,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p13,172.31.238.112,connected,187,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p14,172.31.238.113,connected,189,2025-09-10 17:38:56,Conectividade OK via bastion,,
mobile-data-p15,172.31.238.114,connected,190,2025-09-10 17:38:56,Conectividade OK via bastion,,
